id,cluster_id,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
3961,0,5.336645126,large_community,5.0,0.222,9739.377355,13300000
3962,0,5.35447073,large_community,5.0,0.223,9771.909082,13300000
3963,0,5.295284748,large_utility,2000.0,0.221,3865557.866,5320000000
3964,0,5.361804962,small_residential,0.005,0.223,9.785294056,13300
3965,12,6.631223202,small_residential,0.005,0.276,12.10198234,13300
3966,12,6.664772511,medium_utility,500.0,0.278,1216320.983,1330000000
3967,12,6.692899704,medium_residential,0.01,0.279,24.42908392,26600
3968,12,6.792984009,small_residential,0.005,0.283,12.39719582,13300
3969,12,6.792984009,large_residential,0.015,0.283,37.19158745,39900
3970,12,6.881401539,medium_community,2.0,0.287,5023.423123,5320000
3971,12,6.881401539,large_community,5.0,0.287,12558.55781,13300000
3972,12,6.795868397,medium_utility,500.0,0.283,1240245.982,1330000000
3973,1,6.129416943,small_residential,0.005,0.255,11.18618592,13300
3974,1,6.129416943,large_residential,0.015,0.255,33.55855776,39900
3975,1,6.132617474,medium_residential,0.01,0.256,22.38405378,26600
3976,1,6.143569469,medium_utility,500.0,0.256,1121201.428,1330000000
3977,1,6.361165524,small_community,0.15,0.265,348.2738124,399000
3978,1,6.361165524,large_residential,0.015,0.265,34.82738124,39900
3979,1,6.34374094,medium_utility,500.0,0.264,1157732.722,1330000000
3980,1,6.309723377,small_utility,5.0,0.263,11515.24516,13300000
3981,9,6.595432758,medium_residential,0.01,0.275,24.07332957,26600
3982,9,6.465906143,medium_utility,500.0,0.269,1180027.871,1330000000
3983,9,6.33947134,medium_community,2.0,0.264,4627.814078,5320000
3984,9,6.446807861,large_residential,0.015,0.269,35.29627304,39900
3985,9,6.446807861,small_community,0.15,0.269,352.9627304,399000
3986,9,6.40966177,medium_residential,0.01,0.267,23.39526546,26600
3987,9,6.40966177,large_residential,0.015,0.267,35.09289819,39900
3988,9,6.409582138,small_utility,5.0,0.267,11697.4874,13300000
3989,9,6.444784164,small_utility,5.0,0.269,11761.7311,13300000
3990,9,6.465254307,small_utility,5.0,0.269,11799.08911,13300000
3991,9,6.445481777,medium_utility,500.0,0.269,1176300.424,1330000000
3992,9,6.470441341,small_community,0.15,0.27,354.2566634,399000
3993,9,6.461315632,large_community,5.0,0.269,11791.90103,13300000
3994,9,6.472635746,large_utility,2000.0,0.27,4725024.095,5320000000
3995,9,6.472635746,large_utility,2000.0,0.27,4725024.095,5320000000
3996,9,6.422539234,large_community,5.0,0.268,11721.1341,13300000
3997,9,6.422539234,small_community,0.15,0.268,351.6340231,399000
3998,2,6.481707096,medium_residential,0.01,0.27,23.6582309,26600
3999,2,6.387931824,small_community,0.15,0.266,349.7392674,399000
4000,2,6.412176132,medium_utility,500.0,0.267,1170222.144,1330000000
4001,2,6.412176132,small_residential,0.005,0.267,11.70222144,13300
4002,2,6.48043108,large_utility,2000.0,0.27,4730714.688,5320000000
4003,2,6.48043108,large_residential,0.015,0.27,35.48036016,39900
4004,2,6.427631378,small_residential,0.005,0.268,11.73042726,13300
4005,2,6.378882885,large_residential,0.015,0.266,34.9243838,39900
4006,2,6.425785065,small_residential,0.005,0.268,11.72705774,13300
4007,2,6.425785065,medium_residential,0.01,0.268,23.45411549,26600
4008,2,6.333909988,large_residential,0.015,0.264,34.67815718,39900
4009,2,6.333909988,medium_utility,500.0,0.264,1155938.573,1330000000
4010,2,6.354583263,medium_residential,0.01,0.265,23.19422891,26600
4011,2,6.354583263,large_community,5.0,0.265,11597.11445,13300000
4012,2,6.35124588,large_residential,0.015,0.265,34.77307119,39900
4013,2,6.206468105,small_community,0.15,0.259,339.8041287,399000
4014,2,6.208021164,medium_community,2.0,0.259,4531.85545,5320000
4015,2,6.208021164,small_residential,0.005,0.259,11.32963862,13300
4016,2,6.140889645,medium_residential,0.01,0.256,22.4142472,26600
4017,13,5.920272827,medium_utility,500.0,0.247,1080449.791,1330000000
4018,13,5.915514469,medium_residential,0.01,0.246,21.59162781,26600
4019,13,5.915514469,small_community,0.15,0.246,323.8744172,399000
4020,13,5.888637543,medium_utility,500.0,0.245,1074676.352,1330000000
4021,13,5.876764774,medium_community,2.0,0.245,4290.038285,5320000
4022,13,5.876764774,medium_residential,0.01,0.245,21.45019143,26600
4023,13,5.802827358,large_utility,2000.0,0.242,4236063.971,5320000000
4024,13,5.794552326,large_residential,0.015,0.241,31.72517398,39900
4025,13,5.794552326,medium_residential,0.01,0.241,21.15011599,26600
4026,13,5.776863575,small_utility,5.0,0.241,10542.77602,13300000
4027,13,5.581363201,medium_residential,0.01,0.233,20.37197568,26600
4028,13,5.581363201,small_community,0.15,0.233,305.5796353,399000
4029,13,5.574403763,small_community,0.15,0.232,305.198606,399000
4030,13,5.574403763,medium_residential,0.01,0.232,20.34657373,26600
4031,13,5.570401669,small_utility,5.0,0.232,10165.98305,13300000
4032,0,5.327551365,medium_utility,500.0,0.222,972278.1241,1330000000
4033,0,5.297374725,medium_community,2.0,0.221,3867.083549,5320000
4034,0,5.297374725,large_community,5.0,0.221,9667.708873,13300000
4035,0,5.326643467,medium_residential,0.01,0.222,19.44224865,26600
4036,0,5.326643467,medium_utility,500.0,0.222,972112.4327,1330000000
4037,0,5.298592567,small_community,0.15,0.221,290.097943,399000
4038,0,5.346915722,large_community,5.0,0.223,9758.121193,13300000
4039,0,5.346915722,small_community,0.15,0.223,292.7436358,399000
4040,0,5.356400967,small_residential,0.005,0.223,9.775431765,13300
4041,0,5.213724613,medium_community,2.0,0.217,3806.018967,5320000
4042,15,5.279502392,large_community,5.0,0.22,9635.091865,13300000
4043,4,5.406850338,large_residential,0.015,0.225,29.6025056,39900
4044,4,5.347132206,medium_utility,500.0,0.223,975851.6276,1330000000
4045,12,6.843185425,medium_residential,0.01,0.285,24.9776268,26600
4046,12,6.792984009,small_community,0.15,0.283,371.9158745,399000
4047,12,6.792984009,medium_utility,500.0,0.283,1239719.582,1330000000
4048,12,6.881401539,medium_residential,0.01,0.287,25.11711562,26600
4049,12,6.831249237,small_community,0.15,0.285,374.0108957,399000
4050,12,6.726536274,large_residential,0.015,0.28,36.8277861,39900
4051,12,6.78664732,small_community,0.15,0.283,371.5689408,399000
4052,12,6.815966129,large_community,5.0,0.284,12439.13819,13300000
4053,1,6.129416943,small_residential,0.005,0.255,11.18618592,13300
4054,1,6.129416943,medium_community,2.0,0.255,4474.474368,5320000
4055,1,6.223037243,medium_residential,0.01,0.259,22.71408594,26600
4056,1,6.223037243,small_utility,5.0,0.259,11357.04297,13300000
4057,9,6.467828274,small_residential,0.005,0.269,11.8037866,13300
4058,9,6.378208637,small_community,0.15,0.266,349.2069229,399000
4059,9,6.409582138,medium_community,2.0,0.267,4678.994961,5320000
4060,9,6.444784164,large_community,5.0,0.269,11761.7311,13300000
4061,9,6.444784164,medium_community,2.0,0.269,4704.69244,5320000
4062,9,6.465254307,medium_community,2.0,0.269,4719.635644,5320000
4063,9,6.445481777,medium_residential,0.01,0.269,23.52600849,26600
4064,9,6.473160267,large_community,5.0,0.27,11813.51749,13300000
4065,9,6.470441341,small_residential,0.005,0.27,11.80855545,13300
4066,9,6.461315632,large_community,5.0,0.269,11791.90103,13300000
4067,9,6.461315632,large_residential,0.015,0.269,35.37570309,39900
4068,9,6.472635746,small_community,0.15,0.27,354.3768071,399000
4069,9,6.400838375,medium_residential,0.01,0.267,23.36306007,26600
4070,9,6.400838375,medium_utility,500.0,0.267,1168153.003,1330000000
4071,9,6.392065048,small_residential,0.005,0.266,11.66551871,13300
4072,9,6.562917709,small_residential,0.005,0.273,11.97732482,13300
4073,9,6.562917709,small_community,0.15,0.273,359.3197446,399000
4074,9,6.628321171,large_residential,0.015,0.276,36.29005841,39900
4075,2,6.481707096,large_residential,0.015,0.27,35.48734635,39900
4076,2,6.387931824,medium_community,2.0,0.266,4663.190232,5320000
4077,2,6.387931824,large_community,5.0,0.266,11657.97558,13300000
4078,2,6.415082932,medium_community,2.0,0.267,4683.01054,5320000
4079,2,6.428215027,medium_residential,0.01,0.268,23.46298485,26600
4080,2,6.428215027,medium_utility,500.0,0.268,1173149.242,1330000000
4081,2,6.402432919,large_community,5.0,0.267,11684.44008,13300000
4082,2,6.365057468,medium_residential,0.01,0.265,23.23245976,26600
4083,2,6.367860794,small_community,0.15,0.265,348.6403785,399000
4084,2,6.367860794,small_community,0.15,0.265,348.6403785,399000
4085,2,6.347971439,small_residential,0.005,0.264,11.58504788,13300
4086,2,6.347971439,large_residential,0.015,0.264,34.75514363,39900
4087,2,6.35851717,medium_residential,0.01,0.265,23.20858767,26600
4088,2,6.35851717,medium_residential,0.01,0.265,23.20858767,26600
4089,2,6.367806911,small_community,0.15,0.265,348.6374284,399000
4090,2,6.235390186,small_utility,5.0,0.26,11379.58709,13300000
4091,2,6.178949356,small_utility,5.0,0.257,11276.58257,13300000
4092,2,6.206468105,medium_community,2.0,0.259,4530.721717,5320000
4093,2,6.206468105,small_community,0.15,0.259,339.8041287,399000
4094,2,6.208570004,medium_utility,500.0,0.259,1133064.026,1330000000
4095,2,6.156736851,medium_residential,0.01,0.257,22.47208951,26600
4096,13,6.004417419,small_community,0.15,0.25,328.7418537,399000
4097,13,5.970273972,large_residential,0.015,0.249,32.68725,39900
4098,13,5.926312923,small_residential,0.005,0.247,10.81552108,13300
4099,13,5.926312923,large_community,5.0,0.247,10815.52108,13300000
4100,13,5.777715683,medium_residential,0.01,0.241,21.08866224,26600
4101,13,5.920272827,large_community,5.0,0.247,10804.49791,13300000
4102,13,5.915514469,small_community,0.15,0.246,323.8744172,399000
4103,13,5.915514469,large_utility,2000.0,0.246,4318325.562,5320000000
4104,13,5.888637543,medium_community,2.0,0.245,4298.705406,5320000
4105,13,5.876764774,large_community,5.0,0.245,10725.09571,13300000
4106,13,5.876764774,medium_utility,500.0,0.245,1072509.571,1330000000
4107,13,5.834549427,medium_utility,500.0,0.243,1064805.27,1330000000
4108,13,5.794552326,medium_residential,0.01,0.241,21.15011599,26600
4109,13,5.794552326,small_utility,5.0,0.241,10575.05799,13300000
4110,13,5.776863575,small_utility,5.0,0.241,10542.77602,13300000
4111,13,5.776863575,small_utility,5.0,0.241,10542.77602,13300000
4112,13,5.71664238,medium_community,2.0,0.238,4173.148937,5320000
4113,13,5.585614681,small_residential,0.005,0.233,10.19374679,13300
4114,13,5.581363201,large_residential,0.015,0.233,30.55796353,39900
4115,13,5.581363201,large_utility,2000.0,0.233,4074395.137,5320000000
4116,13,5.574403763,medium_utility,500.0,0.232,1017328.687,1330000000
4117,13,5.574403763,small_community,0.15,0.232,305.198606,399000
4118,13,5.570401669,large_community,5.0,0.232,10165.98305,13300000
4119,13,5.570401669,medium_utility,500.0,0.232,1016598.305,1330000000
4120,0,5.346915722,small_utility,5.0,0.223,9758.121193,13300000
4121,0,5.346915722,large_residential,0.015,0.223,29.27436358,39900
4122,0,5.356400967,large_community,5.0,0.223,9775.431765,13300000
4123,15,5.279154301,medium_residential,0.01,0.22,19.2689132,26600
4124,15,5.231478214,medium_community,2.0,0.218,3818.979096,5320000
4125,4,5.468981266,medium_utility,500.0,0.228,998089.081,1330000000
4126,12,6.827787399,medium_residential,0.01,0.284,24.92142401,26600
4127,12,6.843185425,medium_residential,0.01,0.285,24.9776268,26600
4128,12,6.946447372,large_residential,0.015,0.289,38.03179936,39900
4129,12,6.825843334,large_utility,2000.0,0.284,4982865.634,5320000000
4130,12,6.825843334,large_residential,0.015,0.284,37.37149225,39900
4131,12,6.846893787,medium_utility,500.0,0.285,1249558.116,1330000000
4132,12,6.846893787,medium_community,2.0,0.285,4998.232465,5320000
4133,12,6.831249237,medium_utility,500.0,0.285,1246702.986,1330000000
4134,12,6.831249237,medium_utility,500.0,0.285,1246702.986,1330000000
4135,12,6.86176157,small_residential,0.005,0.286,12.52271487,13300
4136,12,6.862762451,large_utility,2000.0,0.286,5009816.589,5320000000
4137,12,6.88511467,small_community,0.15,0.287,376.9600282,399000
4138,12,6.880067825,medium_community,2.0,0.287,5022.449512,5320000
4139,12,6.880067825,small_utility,5.0,0.287,12556.12378,13300000
4140,12,6.795055866,medium_utility,500.0,0.283,1240097.696,1330000000
4141,12,6.793268681,small_residential,0.005,0.283,12.39771534,13300
4142,12,6.793268681,medium_residential,0.01,0.283,24.79543069,26600
4143,12,6.763262272,small_residential,0.005,0.282,12.34295365,13300
4144,12,6.763262272,small_residential,0.005,0.282,12.34295365,13300
4145,12,6.734987736,small_utility,5.0,0.281,12291.35262,13300000
4146,12,6.734987736,small_residential,0.005,0.281,12.29135262,13300
4147,12,6.793563366,small_utility,5.0,0.283,12398.25314,13300000
4148,12,6.78664732,medium_community,2.0,0.283,4954.252544,5320000
4149,12,6.815966129,small_residential,0.005,0.284,12.43913819,13300
4150,1,6.039123535,medium_community,2.0,0.252,4408.560181,5320000
4151,1,6.039123535,small_utility,5.0,0.252,11021.40045,13300000
4152,1,6.134309769,small_utility,5.0,0.256,11195.11533,13300000
4153,9,6.482315063,large_utility,2000.0,0.27,4732089.996,5320000000
4154,9,6.489740849,medium_community,2.0,0.27,4737.51082,5320000
4155,9,6.489740849,large_residential,0.015,0.27,35.53133115,39900
4156,9,6.588472366,large_utility,2000.0,0.275,4809584.827,5320000000
4157,9,6.577275753,medium_utility,500.0,0.274,1200352.825,1330000000
4158,9,6.577275753,medium_residential,0.01,0.274,24.0070565,26600
4159,9,6.440905094,large_utility,2000.0,0.268,4701860.719,5320000000
4160,9,6.378208637,medium_residential,0.01,0.266,23.28046153,26600
4161,9,6.487604141,small_community,0.15,0.27,355.1963267,399000
4162,9,6.486889362,small_residential,0.005,0.27,11.83857309,13300
4163,9,6.458545685,large_community,5.0,0.269,11786.84588,13300000
4164,9,6.44342041,medium_community,2.0,0.268,4703.696899,5320000
4165,9,6.44342041,medium_utility,500.0,0.268,1175924.225,1330000000
4166,9,6.400838375,large_residential,0.015,0.267,35.0445901,39900
4167,9,6.555663586,large_community,5.0,0.273,11964.08604,13300000
4168,9,6.555663586,small_community,0.15,0.273,358.9225813,399000
4169,9,6.553440571,medium_residential,0.01,0.273,23.92005808,26600
4170,9,6.553440571,large_community,5.0,0.273,11960.02904,13300000
4171,2,6.478034973,medium_residential,0.01,0.27,23.64482765,26600
4172,2,6.478034973,large_residential,0.015,0.27,35.46724148,39900
4173,2,6.415082932,large_residential,0.015,0.267,35.12257905,39900
4174,2,6.428215027,large_utility,2000.0,0.268,4692596.97,5320000000
4175,2,6.365057468,large_residential,0.015,0.265,34.84868964,39900
4176,2,6.365057468,small_residential,0.005,0.265,11.61622988,13300
4177,2,6.367860794,large_residential,0.015,0.265,34.86403785,39900
4178,2,6.347971439,medium_residential,0.01,0.264,23.17009575,26600
4179,2,6.347971439,small_residential,0.005,0.264,11.58504788,13300
4180,2,6.35851717,medium_residential,0.01,0.265,23.20858767,26600
4181,2,6.35851717,small_residential,0.005,0.265,11.60429384,13300
4182,2,6.367806911,large_community,5.0,0.265,11621.24761,13300000
4183,2,6.242506504,medium_residential,0.01,0.26,22.78514874,26600
4184,2,6.242506504,small_community,0.15,0.26,341.7772311,399000
4185,2,6.233135223,small_community,0.15,0.26,341.2641535,399000
4186,2,6.222653866,small_residential,0.005,0.259,11.35634331,13300
4187,2,6.156736851,large_community,5.0,0.257,11236.04475,13300000
4188,13,6.004417419,large_community,5.0,0.25,10958.06179,13300000
4189,13,6.004417419,large_community,5.0,0.25,10958.06179,13300000
4190,13,5.970273972,small_utility,5.0,0.249,10895.75,13300000
4191,13,5.926312923,large_community,5.0,0.247,10815.52108,13300000
4192,13,5.926312923,medium_utility,500.0,0.247,1081552.108,1330000000
4193,13,5.858642578,medium_residential,0.01,0.244,21.38404541,26600
4194,13,5.922439575,large_residential,0.015,0.247,32.42535667,39900
4195,13,5.92325449,medium_community,2.0,0.247,4323.975778,5320000
4196,13,5.92325449,small_residential,0.005,0.247,10.80993944,13300
4197,13,5.871902943,medium_residential,0.01,0.245,21.43244574,26600
4198,13,5.877792358,medium_community,2.0,0.245,4290.788421,5320000
4199,13,5.798104763,large_utility,2000.0,0.242,4232616.477,5320000000
4200,13,5.798104763,small_utility,5.0,0.242,10581.54119,13300000
4201,13,5.740224838,large_residential,0.015,0.239,31.42773099,39900
4202,13,5.740224838,medium_utility,500.0,0.239,1047591.033,1330000000
4203,13,5.815125942,medium_residential,0.01,0.242,21.22520969,26600
4204,13,5.815125942,medium_utility,500.0,0.242,1061260.484,1330000000
4205,13,5.792945862,large_utility,2000.0,0.241,4228850.479,5320000000
4206,13,5.792945862,medium_community,2.0,0.241,4228.850479,5320000
4207,13,5.812784672,medium_utility,500.0,0.242,1060833.203,1330000000
4208,13,5.812784672,medium_community,2.0,0.242,4243.332811,5320000
4209,13,5.581368923,medium_community,2.0,0.233,4074.399314,5320000
4210,13,5.593649387,large_community,5.0,0.233,10208.41013,13300000
4211,13,5.593649387,large_community,5.0,0.233,10208.41013,13300000
4212,13,5.597841263,medium_community,2.0,0.233,4086.424122,5320000
4213,13,5.597841263,small_utility,5.0,0.233,10216.0603,13300000
4214,13,5.56135416,small_utility,5.0,0.232,10149.47134,13300000
4215,13,5.56135416,large_utility,2000.0,0.232,4059788.537,5320000000
4216,0,5.520026684,small_utility,5.0,0.23,10074.0487,13300000
4217,0,5.520026684,large_community,5.0,0.23,10074.0487,13300000
4218,0,5.400600433,large_residential,0.015,0.225,29.56828737,39900
4219,0,5.313525677,large_residential,0.015,0.221,29.09155308,39900
4220,0,5.354752064,large_community,5.0,0.223,9772.422517,13300000
4221,4,5.408742428,large_community,5.0,0.225,9870.954931,13300000
4222,12,6.751785755,large_utility,2000.0,0.281,4928803.601,5320000000
4223,12,6.839940548,medium_community,2.0,0.285,4993.1566,5320000
4224,12,6.946447372,large_community,5.0,0.289,12677.26645,13300000
