id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,power_generation,estimated_cost
7291,35.482719,-100.949646,Texas,medium_residential,6.181062698,39,0.01,0.258,22.56087885,26600
7292,35.483849,-100.927124,Texas,large_community,6.181062698,39,5.0,0.258,11280.43942,13300000
7293,35.532089,-99.846649,Oklahoma,large_residential,6.041240692,41,0.015,0.252,33.07579279,39900
7294,35.532963,-99.824127,Oklahoma,small_community,6.02837038,41,0.15,0.251,330.0532783,399000
7295,35.533833,-99.801605,Oklahoma,large_residential,6.02837038,41,0.015,0.251,33.00532783,39900
7296,35.53471,-99.779053,Oklahoma,small_utility,6.034192562,41,5.0,0.251,11012.40143,13300000
7297,35.535572,-99.756531,Oklahoma,small_residential,5.963585377,41,0.005,0.248,10.88354331,13300
7298,35.536427,-99.734009,Oklahoma,large_utility,5.963585377,41,2000.0,0.248,4353417.325,5320000000
7299,35.537285,-99.711487,Oklahoma,large_community,6.010480881,41,5.0,0.25,10969.12761,13300000
7300,35.538136,-99.688965,Oklahoma,medium_utility,6.010480881,41,500.0,0.25,1096912.761,1330000000
7301,35.538975,-99.666412,Oklahoma,medium_community,5.957519054,41,2.0,0.248,4348.988909,5320000
7302,35.539806,-99.64389,Oklahoma,small_utility,5.957519054,41,5.0,0.248,10872.47227,13300000
7303,35.540646,-99.621338,Oklahoma,small_utility,5.986185551,41,5.0,0.249,10924.78863,13300000
7304,35.54147,-99.598816,Oklahoma,large_community,5.952920437,41,5.0,0.248,10864.0798,13300000
7305,35.545525,-99.486145,Oklahoma,small_community,5.924793243,41,0.15,0.247,324.3824301,399000
7306,35.546322,-99.463623,Oklahoma,small_community,5.927346706,41,0.15,0.247,324.5222322,399000
7307,35.547119,-99.441071,Oklahoma,large_community,5.927346706,41,5.0,0.247,10817.40774,13300000
7308,35.547901,-99.418549,Oklahoma,small_utility,5.940733433,41,5.0,0.248,10841.83852,13300000
7309,35.548683,-99.395996,Oklahoma,small_residential,5.924859524,41,0.005,0.247,10.81286863,13300
7310,35.549461,-99.373474,Oklahoma,large_community,5.924859524,41,5.0,0.247,10812.86863,13300000
7311,35.550232,-99.350922,Oklahoma,large_utility,5.867855072,41,2000.0,0.244,4283534.203,5320000000
7312,35.550983,-99.3284,Oklahoma,small_utility,5.867855072,41,5.0,0.244,10708.83551,13300000
7313,35.565212,-98.877502,Oklahoma,small_residential,5.868843555,41,0.005,0.245,10.71063949,13300
7314,35.565872,-98.85495,Oklahoma,small_residential,5.868843555,41,0.005,0.245,10.71063949,13300
7315,35.566525,-98.832397,Oklahoma,medium_utility,5.871531963,41,500.0,0.245,1071554.583,1330000000
7316,35.567181,-98.809845,Oklahoma,medium_utility,5.871531963,41,500.0,0.245,1071554.583,1330000000
7317,35.567814,-98.787292,Oklahoma,medium_utility,5.890042782,41,500.0,0.245,1074932.808,1330000000
7318,35.568447,-98.76474,Oklahoma,medium_community,5.890042782,41,2.0,0.245,4299.731231,5320000
7319,35.569084,-98.742188,Oklahoma,large_community,5.82795763,41,5.0,0.243,10636.02267,13300000
7320,35.569706,-98.719635,Oklahoma,medium_utility,5.853925228,41,500.0,0.244,1068341.354,1330000000
7321,35.570328,-98.697083,Oklahoma,small_residential,5.853925228,41,0.005,0.244,10.68341354,13300
7322,35.570934,-98.67453,Oklahoma,medium_utility,5.842673779,41,500.0,0.243,1066287.965,1330000000
7323,35.571556,-98.651978,Oklahoma,large_utility,5.842673779,41,2000.0,0.243,4265151.859,5320000000
7324,35.60619,-96.46286,Oklahoma,large_community,5.497798443,41,5.0,0.229,10033.48216,13300000
7325,35.606285,-96.440277,Oklahoma,large_community,5.497798443,41,5.0,0.229,10033.48216,13300000
7326,35.606396,-96.417694,Oklahoma,large_community,5.470686436,41,5.0,0.228,9984.002746,13300000
7327,35.60648,-96.395111,Oklahoma,medium_utility,5.467378616,41,500.0,0.228,997796.5974,1330000000
7328,35.60722,-96.101593,Oklahoma,small_residential,5.38284874,41,0.005,0.224,9.823698951,13300
7329,35.607243,-96.079041,Oklahoma,medium_community,5.365046024,41,2.0,0.224,3916.483598,5320000
7330,35.60725,-96.056458,Oklahoma,large_residential,5.365046024,41,0.015,0.224,29.37362698,39900
7331,35.606804,-95.69519,Oklahoma,small_utility,5.380003452,41,5.0,0.224,9818.5063,13300000
7332,35.606728,-95.672607,Oklahoma,small_residential,5.402370453,41,0.005,0.225,9.859326077,13300
7333,35.606659,-95.650024,Oklahoma,medium_utility,5.402370453,41,500.0,0.225,985932.6077,1330000000
7334,35.435932,-90.196259,Arkansas,small_community,5.233753681,40,0.15,0.218,286.548014,399000
7335,35.111862,-86.149384,Tennessee,medium_community,5.205243587,43,2.0,0.217,3799.827819,5320000
7336,35.109615,-86.127136,Tennessee,small_community,5.107648373,43,0.15,0.213,279.6437484,399000
7337,34.803009,-83.470673,Georgia,medium_residential,5.333326817,41,0.01,0.222,19.46664288,26600
7338,34.348228,-80.363159,South Carolina,small_utility,5.373158932,42,5.0,0.224,9806.015051,13300000
7339,34.276287,-79.929047,South Carolina,medium_community,5.435836315,42,2.0,0.226,3968.16051,5320000
7340,34.27264,-79.907379,South Carolina,large_residential,5.493225098,42,0.015,0.229,30.07540741,39900
7341,34.26899,-79.885681,South Carolina,medium_residential,5.444329739,42,0.01,0.227,19.87180355,26600
7342,34.265331,-79.864014,South Carolina,large_utility,5.388132572,42,2000.0,0.225,3933336.778,5320000000
7343,34.490822,-110.857239,Arizona,large_utility,6.409261703,36,2000.0,0.267,4678761.043,5320000000
7344,34.560631,-110.398621,Arizona,medium_community,6.476687908,36,2.0,0.27,4727.982173,5320000
7345,34.5639,-110.376755,Arizona,small_utility,6.476687908,36,5.0,0.27,11819.95543,13300000
7346,34.567169,-110.354889,Arizona,large_utility,6.53815794,36,2000.0,0.272,4772855.296,5320000000
7347,34.968021,-107.340149,New Mexico,small_residential,6.516361713,34,0.005,0.272,11.89236013,13300
7348,34.9706,-107.318008,New Mexico,medium_community,6.496160984,34,2.0,0.271,4742.197518,5320000
7349,35.076965,-106.364563,New Mexico,small_utility,6.345121861,34,5.0,0.264,11579.8474,13300000
7350,35.079334,-106.342361,New Mexico,small_utility,6.280498028,34,5.0,0.262,11461.9089,13300000
7351,35.081692,-106.32016,New Mexico,large_community,6.280498028,34,5.0,0.262,11461.9089,13300000
7352,35.143471,-105.719864,New Mexico,large_community,6.403661251,34,5.0,0.267,11686.68178,13300000
7353,35.145683,-105.697617,New Mexico,medium_residential,6.403661251,34,0.01,0.267,23.37336357,26600
7354,35.147896,-105.675354,New Mexico,small_community,6.47259903,34,0.15,0.27,354.3747969,399000
7355,35.150101,-105.653107,New Mexico,small_residential,6.412074566,34,0.005,0.267,11.70203608,13300
7356,35.152306,-105.630844,New Mexico,small_utility,6.413473129,34,5.0,0.267,11704.58846,13300000
7357,35.154499,-105.608582,New Mexico,small_residential,6.413473129,34,0.005,0.267,11.70458846,13300
7358,35.156693,-105.586319,New Mexico,small_residential,6.384304047,34,0.005,0.266,11.65135489,13300
7359,35.158878,-105.564056,New Mexico,medium_residential,6.384304047,34,0.01,0.266,23.30270977,26600
7360,35.161064,-105.541794,New Mexico,small_utility,6.424777508,34,5.0,0.268,11725.21895,13300000
7361,35.163242,-105.519531,New Mexico,small_community,6.407824039,34,0.15,0.267,350.8283661,399000
7362,35.165409,-105.497253,New Mexico,small_community,6.407824039,34,0.15,0.267,350.8283661,399000
7363,35.167576,-105.474991,New Mexico,medium_utility,6.420352936,34,500.0,0.268,1171714.411,1330000000
7364,35.169739,-105.452713,New Mexico,large_community,6.420352936,34,5.0,0.268,11717.14411,13300000
7365,35.171902,-105.43045,New Mexico,large_utility,6.431972027,34,2000.0,0.268,4695339.58,5320000000
7366,35.174049,-105.408173,New Mexico,small_community,6.431972027,34,0.15,0.268,352.1504685,399000
7367,35.176197,-105.385895,New Mexico,medium_residential,6.360277176,34,0.01,0.265,23.21501169,26600
7368,35.232243,-104.783936,New Mexico,large_community,6.58127594,34,5.0,0.274,12010.82859,13300000
7369,35.234249,-104.761612,New Mexico,small_residential,6.58127594,34,0.005,0.274,12.01082859,13300
7370,35.236248,-104.739288,New Mexico,large_community,6.585952282,34,5.0,0.274,12019.36291,13300000
7371,35.299412,-104.002121,New Mexico,small_community,6.449932098,34,0.15,0.269,353.1337824,399000
7372,35.301235,-103.979767,New Mexico,large_utility,6.427185059,34,2000.0,0.268,4691845.093,5320000000
7373,35.40456,-102.591095,Texas,medium_utility,6.295541286,39,500.0,0.262,1148936.285,1330000000
7374,35.406075,-102.568665,Texas,large_residential,6.295541286,39,0.015,0.262,34.46808854,39900
7375,35.407581,-102.546234,Texas,medium_community,6.325977325,39,2.0,0.264,4617.963447,5320000
7376,35.409073,-102.523804,Texas,medium_utility,6.325977325,39,500.0,0.264,1154490.862,1330000000
7377,35.410564,-102.501373,Texas,small_utility,6.316938877,39,5.0,0.263,11528.41345,13300000
7378,35.412045,-102.478943,Texas,medium_utility,6.288343906,39,500.0,0.262,1147622.763,1330000000
7379,35.413525,-102.456482,Texas,medium_utility,6.288343906,39,500.0,0.262,1147622.763,1330000000
7380,35.462109,-101.670563,Texas,medium_utility,6.234205723,39,500.0,0.26,1137742.544,1330000000
7381,35.463409,-101.648071,Texas,small_utility,6.234205723,39,5.0,0.26,11377.42544,13300000
7382,35.467266,-101.580658,Texas,small_residential,6.204555035,39,0.005,0.259,11.32331294,13300
7383,35.477322,-101.400818,Texas,large_community,6.157823563,39,5.0,0.257,11238.028,13300000
7384,35.478554,-101.378357,Texas,large_residential,6.197266102,39,0.015,0.258,33.93003191,39900
7385,35.479786,-101.355865,Texas,medium_residential,6.202605724,39,0.01,0.258,22.63951089,26600
7386,35.48465,-101.26593,Texas,medium_residential,6.19007349,39,0.01,0.258,22.59376824,26600
7387,35.485855,-101.243439,Texas,medium_residential,6.19007349,39,0.01,0.258,22.59376824,26600
7388,35.487053,-101.220947,Texas,large_community,6.192974567,39,5.0,0.258,11302.17858,13300000
7389,35.550411,-99.847717,Oklahoma,medium_community,5.98161459,41,2.0,0.249,4366.578651,5320000
7390,35.551292,-99.825195,Oklahoma,small_residential,6.033546925,41,0.005,0.251,11.01122314,13300
7391,35.552166,-99.802673,Oklahoma,small_residential,6.033546925,41,0.005,0.251,11.01122314,13300
7392,35.553043,-99.780121,Oklahoma,small_community,5.985160828,41,0.15,0.249,327.6875553,399000
7393,35.553909,-99.757599,Oklahoma,small_community,5.933817387,41,0.15,0.247,324.8765019,399000
7394,35.554764,-99.735046,Oklahoma,medium_utility,5.933817387,41,500.0,0.247,1082921.673,1330000000
7395,35.555611,-99.712524,Oklahoma,medium_utility,5.983865261,41,500.0,0.249,1092055.41,1330000000
7396,35.556461,-99.690002,Oklahoma,large_utility,5.983865261,41,2000.0,0.249,4368221.641,5320000000
7397,35.557304,-99.66745,Oklahoma,medium_residential,5.975554943,41,0.01,0.249,21.81077554,26600
7398,35.564663,-99.4646,Oklahoma,small_residential,5.943440914,41,0.005,0.248,10.84677967,13300
7399,35.565456,-99.442047,Oklahoma,medium_residential,5.943440914,41,0.01,0.248,21.69355934,26600
7400,35.566235,-99.419495,Oklahoma,large_utility,5.91044569,41,2000.0,0.246,4314625.354,5320000000
7401,35.56702,-99.396973,Oklahoma,large_utility,5.88421011,41,2000.0,0.245,4295473.38,5320000000
7402,35.567795,-99.37442,Oklahoma,small_community,5.88421011,41,0.15,0.245,322.1605035,399000
7403,35.568573,-99.351868,Oklahoma,large_residential,5.867855072,41,0.015,0.244,32.12650652,39900
7404,35.569336,-99.329346,Oklahoma,medium_residential,5.867855072,41,0.01,0.244,21.41767101,26600
7405,35.583553,-98.878296,Oklahoma,medium_utility,5.868843555,41,500.0,0.245,1071063.949,1330000000
7406,35.584213,-98.855774,Oklahoma,large_community,5.868843555,41,5.0,0.245,10710.63949,13300000
7407,35.584869,-98.833191,Oklahoma,large_residential,5.871531963,41,0.015,0.245,32.1466375,39900
7408,35.58551,-98.810638,Oklahoma,large_utility,5.871531963,41,2000.0,0.245,4286218.333,5320000000
7409,35.586155,-98.788086,Oklahoma,small_residential,5.890042782,41,0.005,0.245,10.74932808,13300
7410,35.586792,-98.765533,Oklahoma,large_residential,5.890042782,41,0.015,0.245,32.24798423,39900
7411,35.587425,-98.742981,Oklahoma,medium_utility,5.82795763,41,500.0,0.243,1063602.267,1330000000
7412,35.588051,-98.720398,Oklahoma,medium_residential,5.82795763,41,0.01,0.243,21.27204535,26600
7413,35.588661,-98.697845,Oklahoma,large_utility,5.853925228,41,2000.0,0.244,4273365.416,5320000000
7414,35.589287,-98.675293,Oklahoma,medium_community,5.842673779,41,2.0,0.243,4265.151859,5320000
7415,35.589893,-98.65274,Oklahoma,medium_utility,5.842673779,41,500.0,0.243,1066287.965,1330000000
7416,35.623665,-96.621063,Oklahoma,large_community,5.480328083,41,5.0,0.228,10001.59875,13300000
7417,35.623814,-96.59848,Oklahoma,medium_utility,5.473518848,41,500.0,0.228,998917.1898,1330000000
7418,35.623943,-96.575897,Oklahoma,small_community,5.473518848,41,0.15,0.228,299.6751569,399000
7419,35.624649,-96.440399,Oklahoma,small_community,5.497798443,41,0.15,0.229,301.0044648,399000
7420,35.625084,-95.672516,Oklahoma,small_community,5.402370453,41,0.15,0.225,295.7797823,399000
7421,35.625011,-95.649933,Oklahoma,small_community,5.402370453,41,0.15,0.225,295.7797823,399000
7422,35.617649,-94.746643,Oklahoma,medium_community,5.303109646,41,2.0,0.221,3871.270042,5320000
7423,35.598961,-93.708282,Arkansas,large_residential,5.272027016,40,0.015,0.22,28.86434791,39900
7424,35.387661,-89.162201,Tennessee,medium_community,5.138766289,43,2.0,0.214,3751.299391,5320000
7425,34.297852,-79.94632,South Carolina,medium_residential,5.435836315,42,0.01,0.226,19.84080255,26600
7426,34.294201,-79.924622,South Carolina,medium_community,5.435836315,42,2.0,0.226,3968.16051,5320000
7427,34.290558,-79.902954,South Carolina,medium_utility,5.493225098,42,500.0,0.229,1002513.58,1330000000
7428,34.283249,-79.859589,South Carolina,large_utility,5.442085266,42,2000.0,0.227,3972722.244,5320000000
7429,34.182667,-79.275146,South Carolina,medium_residential,5.403105259,42,0.01,0.225,19.7213342,26600
7430,32.986031,-118.551331,California,large_community,5.922986507,41,5.0,0.247,10809.45038,13300000
7431,33.72887,-115.219925,California,medium_utility,6.799512386,41,500.0,0.283,1240911.01,1330000000
7432,33.7332,-115.198608,California,large_residential,6.790004253,41,0.015,0.283,37.17527329,39900
7433,33.737537,-115.177292,California,medium_utility,6.790004253,41,500.0,0.283,1239175.776,1330000000
7434,33.797691,-114.87854,California,large_community,6.806909561,41,5.0,0.284,12422.60995,13300000
7435,33.801956,-114.857178,California,small_community,6.806909561,41,0.15,0.284,372.6782985,399000
7436,33.806206,-114.835815,California,large_community,6.838402271,41,5.0,0.285,12480.08414,13300000
7437,34.502041,-110.904984,Arizona,large_residential,6.348519802,36,0.015,0.265,34.75814592,39900
7438,34.505424,-110.883163,Arizona,medium_community,6.348519802,36,2.0,0.265,4634.419455,5320000
7439,34.512177,-110.839508,Arizona,large_utility,6.36025238,36,2000.0,0.265,4642984.237,5320000000
7440,34.515545,-110.817688,Arizona,medium_community,6.36025238,36,2.0,0.265,4642.984237,5320000
7441,34.98357,-107.365448,New Mexico,medium_utility,6.59051466,34,500.0,0.275,1202768.925,1330000000
7442,34.98616,-107.343292,New Mexico,small_utility,6.516361713,34,5.0,0.272,11892.36013,13300000
7443,34.98875,-107.321167,New Mexico,medium_community,6.516361713,34,2.0,0.272,4756.94405,5320000
7444,35.092777,-106.389679,New Mexico,medium_utility,6.345121861,34,500.0,0.264,1157984.74,1330000000
7445,35.095142,-106.367462,New Mexico,small_utility,6.345121861,34,5.0,0.264,11579.8474,13300000
7446,35.097511,-106.345245,New Mexico,large_utility,6.280498028,34,2000.0,0.262,4584763.56,5320000000
7447,35.099869,-106.323029,New Mexico,small_residential,6.280498028,34,0.005,0.262,11.4619089,13300
7448,35.102226,-106.300812,New Mexico,large_utility,6.384763718,34,2000.0,0.266,4660877.514,5320000000
7449,35.161659,-105.72258,New Mexico,medium_utility,6.412909985,34,500.0,0.267,1170356.072,1330000000
7450,35.163883,-105.700317,New Mexico,large_community,6.423956394,34,5.0,0.268,11723.72042,13300000
7451,35.168304,-105.655792,New Mexico,small_community,6.412074566,34,0.15,0.267,351.0610825,399000
7452,35.170509,-105.63353,New Mexico,medium_utility,6.413473129,34,500.0,0.267,1170458.846,1330000000
7453,35.172707,-105.611267,New Mexico,medium_community,6.413473129,34,2.0,0.267,4681.835384,5320000
7454,35.1749,-105.588989,New Mexico,large_community,6.384304047,34,5.0,0.266,11651.35489,13300000
7455,35.177086,-105.566727,New Mexico,medium_residential,6.384304047,34,0.01,0.266,23.30270977,26600
7456,35.179264,-105.544464,New Mexico,large_residential,6.424777508,34,0.015,0.268,35.17565686,39900
7457,35.181442,-105.522186,New Mexico,small_utility,6.424777508,34,5.0,0.268,11725.21895,13300000
7458,35.183609,-105.499908,New Mexico,large_utility,6.407824039,34,2000.0,0.267,4677711.548,5320000000
7459,35.185787,-105.477631,New Mexico,small_utility,6.420352936,34,5.0,0.268,11717.14411,13300000
7460,35.187946,-105.455353,New Mexico,large_community,6.420352936,34,5.0,0.268,11717.14411,13300000
7461,35.190109,-105.433075,New Mexico,medium_utility,6.429685116,34,500.0,0.268,1173417.534,1330000000
7462,35.192249,-105.410797,New Mexico,medium_utility,6.429685116,34,500.0,0.268,1173417.534,1330000000
7463,35.194408,-105.388519,New Mexico,medium_utility,6.364620209,34,500.0,0.265,1161543.188,1330000000
7464,35.196545,-105.366241,New Mexico,small_residential,6.364620209,34,0.005,0.265,11.61543188,13300
7465,35.252483,-104.764069,New Mexico,medium_utility,6.58127594,34,500.0,0.274,1201082.859,1330000000
7466,35.254482,-104.741745,New Mexico,small_residential,6.585952282,34,0.005,0.274,12.01936291,13300
7467,35.25647,-104.719421,New Mexico,large_community,6.576023579,34,5.0,0.274,12001.24303,13300000
7468,35.30471,-104.160889,New Mexico,large_utility,6.467250824,34,2000.0,0.269,4721093.102,5320000000
7469,35.308437,-104.11618,New Mexico,large_residential,6.404083729,34,0.015,0.267,35.06235842,39900
7470,35.319485,-103.981995,New Mexico,medium_residential,6.467235565,34,0.01,0.269,23.60540981,26600
7471,35.422859,-102.592957,Texas,small_residential,6.295541286,39,0.005,0.262,11.48936285,13300
7472,35.424366,-102.570526,Texas,medium_utility,6.295541286,39,500.0,0.262,1148936.285,1330000000
7473,35.425858,-102.548096,Texas,medium_utility,6.325977325,39,500.0,0.264,1154490.862,1330000000
7474,35.427357,-102.525635,Texas,small_community,6.325977325,39,0.15,0.264,346.3472585,399000
7475,35.428844,-102.503204,Texas,small_community,6.316938877,39,0.15,0.263,345.8524035,399000
