id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,array_area,available_solar_resource,generated_energy,cost
2142,33.695911,-100.75119,Texas,large_community,6.12997961,39,5,0.255,76768.31984,19.60784314,6132,4782960
2143,33.122971,-107.64212,New Mexico,small_community,6.464538097,34,0.15,0.269,2070.201989,0.557620818,183.96,125092.8
2144,33.70192,-100.993347,Texas,medium_community,6.224076748,39,2,0.259,29776.01222,7.722007722,2452.8,1913184
2145,33.708652,-100.861969,Texas,large_utility,6.196697712,39,2000,0.258,30023493.2,7751.937984,2452800,1913184000
2146,33.776951,-99.239868,Texas,medium_utility,5.700273514,39,500,0.238,8845219.084,2100.840336,613200,478296000
2147,33.320847,-86.105957,Alabama,small_residential,5.288738728,40,0.005,0.22,103.1350901,0.022727273,6.132,4905.6
2148,32.560223,-80.451721,South Carolina,small_community,5.495548248,42,0.15,0.229,2860.592485,0.655021834,183.96,154526.4
2149,33.382893,-105.463455,New Mexico,large_utility,6.225767612,34,2000,0.259,29767925.32,7722.007722,2452800,1667904000
2150,33.794449,-99.262695,Texas,small_community,5.900752544,39,0.15,0.246,2480.047457,0.609756098,183.96,143488.8
2151,33.795193,-99.240753,Texas,large_utility,5.900752544,39,2000,0.246,33067299.43,8130.081301,2452800,1913184000
2152,33.79739,-99.174927,Texas,large_residential,5.90447998,39,0.015,0.246,247.8481829,0.06097561,18.396,14348.88
2153,33.407421,-105.40097,New Mexico,small_utility,6.286714077,34,5,0.262,72854.47717,19.08396947,6132,4169760
2154,33.738342,-100.996063,Texas,medium_community,6.20765543,39,2,0.259,29854.7797,7.722007722,2452.8,1913184
2155,33.740616,-100.952271,Texas,large_utility,6.204687119,39,2000,0.259,29869062.17,7722.007722,2452800,1913184000
2156,33.754856,-100.667419,Texas,large_community,6.14282608,39,5,0.256,76308.52541,19.53125,6132,4782960
2157,33.756969,-100.623596,Texas,medium_residential,6.070674896,39,0.01,0.253,156.2621318,0.039525692,12.264,9565.92
2158,33.813427,-99.241638,Texas,small_residential,5.900752544,39,0.005,0.246,82.66824857,0.020325203,6.132,4782.96
2159,33.855484,-97.550049,Texas,medium_residential,5.671179295,39,0.01,0.236,179.3188153,0.042372881,12.264,9565.92
2160,33.761147,-91.46405,Arkansas,small_utility,5.399524689,40,5,0.225,98774.12625,22.22222222,6132,4905600
2161,33.687504,-90.106537,Mississippi,small_utility,5.398334026,38,5,0.225,98795.91199,22.22222222,6132,4660320
2162,33.754272,-101.04126,Texas,large_community,6.218785763,39,5,0.259,74503.36464,19.30501931,6132,4782960
2163,33.757694,-100.975525,Texas,small_community,6.206668854,39,0.15,0.259,2239.464393,0.579150579,183.96,143488.8
2164,33.763306,-100.865967,Texas,small_residential,6.167648792,39,0.005,0.257,75.70568393,0.019455253,6.132,4782.96
2165,33.772007,-100.690643,Texas,medium_residential,6.129579544,39,0.01,0.255,153.5466607,0.039215686,12.264,9565.92
2166,33.439354,-105.449493,New Mexico,large_community,6.331105709,34,5,0.264,71795.5876,18.93939394,6132,4169760
2167,33.775909,-100.976898,Texas,medium_residential,6.206668854,39,0.01,0.259,149.2976262,0.038610039,12.264,9565.92
2168,33.793415,-100.626129,Texas,medium_residential,6.157274246,39,0.01,0.257,151.6664847,0.038910506,12.264,9565.92
2169,33.888214,-97.770813,Texas,small_community,5.685943604,39,0.15,0.237,2671.47803,0.632911392,183.96,143488.8
2170,33.891289,-97.594879,Texas,medium_residential,5.652191162,39,0.01,0.236,179.9212241,0.042372881,12.264,9565.92
2171,33.459602,-105.430359,New Mexico,medium_community,6.34179163,34,2,0.264,28669.84481,7.575757576,2452.8,1667904
2172,33.788399,-101.08786,Texas,medium_utility,6.21837759,39,500,0.259,7450825.503,1930.501931,613200,478296000
2173,33.803043,-100.802856,Texas,large_community,6.148983002,39,5,0.256,76232.11836,19.53125,6132,4782960
2174,33.875294,-99.024597,Texas,small_utility,5.875179291,39,5,0.245,83366.97386,20.40816327,6132,4782960
2175,33.908802,-97.639343,Texas,medium_utility,5.668336391,39,500,0.236,8970437.553,2118.644068,613200,478296000
2176,33.909168,-97.61731,Texas,large_utility,5.668336391,39,2000,0.236,35881750.21,8474.576271,2452800,1913184000
2177,33.922043,-96.363129,Oklahoma,small_residential,5.485540867,41,0.005,0.229,95.52703734,0.021834061,6.132,5028.24
2178,33.811218,-101.001556,Texas,large_community,6.179676533,39,5,0.257,75558.33506,19.45525292,6132,4782960
2179,33.815739,-100.913818,Texas,small_utility,6.177143574,39,5,0.257,75589.31801,19.45525292,6132,4782960
2180,33.828808,-100.650635,Texas,medium_residential,6.153756618,39,0.01,0.256,152.3459666,0.0390625,12.264,9565.92
2181,33.925518,-97.727783,Texas,small_residential,5.712969303,39,0.005,0.238,88.25562574,0.021008403,6.132,4782.96
2182,33.829433,-101.00293,Texas,medium_utility,6.179676533,39,500,0.257,7555833.506,1945.525292,613200,478296000
2183,33.958488,-96.385345,Oklahoma,medium_residential,5.533878803,41,0.01,0.231,187.7455354,0.043290043,12.264,10056.48
2184,33.958729,-96.319275,Oklahoma,medium_residential,5.553786755,41,0.01,0.231,187.0725479,0.043290043,12.264,10056.48
2185,33.99427,-96.539764,Oklahoma,small_residential,5.569159031,41,0.005,0.232,92.87602965,0.021551724,6.132,5028.24
2186,33.88409,-101.00705,Texas,large_utility,6.158561707,39,2000,0.257,30326955.69,7782.101167,2452800,1913184000
2187,33.970592,-98.896698,Texas,large_utility,5.866353512,39,2000,0.244,33533831.72,8196.721311,2452800,1913184000
2188,32.308762,-114.081772,Arizona,medium_residential,6.929407597,36,0.01,0.289,119.8442746,0.034602076,12.264,8830.08
2189,33.914581,-100.766846,Texas,small_utility,6.14472723,39,5,0.256,76284.91591,19.53125,6132,4782960
2190,32.685112,-79.981903,South Carolina,large_community,5.552241802,42,5,0.231,93562.30114,21.64502165,6132,5150880
2191,32.681492,-79.960754,South Carolina,medium_residential,5.552241802,42,0.01,0.231,187.1246023,0.043290043,12.264,10301.76
2192,33.91243,-101.163513,Texas,medium_utility,6.247711182,39,500,0.26,7387320.702,1923.076923,613200,478296000
2193,33.921688,-100.987823,Texas,large_utility,6.128138065,39,2000,0.255,30716555.68,7843.137255,2452800,1913184000
2194,33.929485,-101.18689,Texas,small_utility,6.247711182,39,5,0.26,73873.20702,19.23076923,6132,4782960
2195,34.067585,-96.496246,Oklahoma,medium_community,5.546140671,41,2,0.231,37466.09041,8.658008658,2452.8,2011296
2196,33.895741,-90.220367,Mississippi,small_residential,5.399174213,38,0.005,0.225,98.78053797,0.022222222,6.132,4660.32
2197,33.894428,-90.198425,Mississippi,medium_residential,5.365219593,38,0.01,0.224,199.6989224,0.044642857,12.264,9320.64
2198,33.319748,-84.014709,Georgia,medium_residential,5.438699245,41,0.01,0.227,194.3973503,0.044052863,12.264,10056.48
2199,32.694847,-112.285095,Arizona,large_residential,6.741634846,36,0.015,0.281,190.0338448,0.053380783,18.396,13245.12
2200,33.844982,-102.833618,Texas,small_community,6.438367367,39,0.15,0.268,2086.372997,0.559701493,183.96,143488.8
2201,33.848083,-102.789795,Texas,large_community,6.477817059,39,5,0.27,68610.2186,18.51851852,6132,4782960
2202,34.064651,-98.084381,Oklahoma,small_residential,5.807252407,41,0.005,0.242,85.38767283,0.020661157,6.132,5028.24
2203,34.065125,-98.062347,Oklahoma,small_community,5.77891016,41,0.15,0.241,2584.874816,0.622406639,183.96,150847.2
2204,34.079643,-97.202271,Oklahoma,small_residential,5.63045311,41,0.005,0.235,90.69222102,0.021276596,6.132,5028.24
2205,33.806206,-88.641052,Mississippi,medium_utility,5.329304218,38,500,0.222,10142797.6,2252.252252,613200,466032000
2206,32.712654,-112.289459,Arizona,medium_utility,6.738677979,36,500,0.281,6337240.994,1779.359431,613200,441504000
2207,33.962353,-101.255676,Texas,large_residential,6.236233234,39,0.015,0.26,222.0275177,0.057692308,18.396,14348.88
2208,33.963558,-101.233704,Texas,medium_community,6.269874096,39,2,0.261,29332.01579,7.662835249,2452.8,1913184
2209,34.08432,-98.018799,Oklahoma,large_community,5.749414921,41,5,0.24,86965.37072,20.83333333,6132,5028240
2210,34.099953,-97.026123,Oklahoma,small_community,5.504066944,41,0.15,0.229,2856.165119,0.655021834,183.96,150847.2
2211,33.929523,-90.173279,Mississippi,large_utility,5.342824459,38,2000,0.223,40287050.12,8968.609865,2452800,1864128000
2212,32.726788,-112.315002,Arizona,large_residential,6.738677979,36,0.015,0.281,190.1172298,0.053380783,18.396,13245.12
2213,33.424629,-107.584686,New Mexico,large_residential,6.525511265,34,0.015,0.272,202.8238644,0.055147059,18.396,12509.28
2214,33.982964,-101.213165,Texas,medium_utility,6.269874096,39,500,0.261,7333003.947,1915.708812,613200,478296000
2215,33.984154,-101.191193,Texas,large_residential,6.269870758,39,0.015,0.261,219.9902355,0.057471264,18.396,14348.88
2216,33.985336,-101.169189,Texas,small_community,6.269870758,39,0.15,0.261,2199.902355,0.574712644,183.96,143488.8
2217,33.987682,-101.125244,Texas,medium_residential,6.251216412,39,0.01,0.26,147.6635685,0.038461538,12.264,9565.92
2218,33.996861,-100.949341,Texas,medium_residential,6.097094059,39,0.01,0.254,154.9724968,0.039370079,12.264,9565.92
2219,34.09457,-98.372284,Texas,small_community,5.82623148,39,0.15,0.243,2542.778272,0.617283951,183.96,143488.8
2220,34.101185,-98.085541,Oklahoma,medium_residential,5.770743847,41,0.01,0.24,173.2878857,0.041666667,12.264,10056.48
2221,32.402725,-114.173584,Arizona,large_residential,6.939820766,36,0.015,0.289,179.4966733,0.051903114,18.396,13245.12
2222,32.751957,-112.277008,Arizona,medium_residential,6.7306633,36,0.01,0.28,127.348943,0.035714286,12.264,8830.08
2223,33.386387,-108.041504,New Mexico,large_residential,6.320249081,34,0.015,0.263,216.577112,0.057034221,18.396,12509.28
2224,33.997604,-101.280548,Texas,small_community,6.293111324,39,0.15,0.262,2183.412514,0.572519084,183.96,143488.8
2225,34.000004,-101.236572,Texas,large_residential,6.238413334,39,0.015,0.26,221.9499271,0.057692308,18.396,14348.88
2226,34.002384,-101.192627,Texas,small_utility,6.263084412,39,5,0.261,73409.53509,19.15708812,6132,4782960
2227,34.00708,-101.104645,Texas,large_utility,6.218423843,39,2000,0.259,29803080.33,7722.007722,2452800,1913184000
2228,34.010551,-101.038696,Texas,small_community,6.183516026,39,0.15,0.258,2256.562175,0.581395349,183.96,143488.8
2229,34.012825,-100.99469,Texas,large_utility,6.134681702,39,2000,0.256,30563932.92,7812.5,2452800,1913184000
2230,34.013966,-100.972687,Texas,large_utility,6.134681702,39,2000,0.256,30563932.92,7812.5,2452800,1913184000
2231,34.018463,-100.884705,Texas,large_community,6.122079372,39,5,0.255,76867.38552,19.60784314,6132,4782960
2232,32.412239,-114.220352,Arizona,small_utility,6.953151226,36,5,0.29,59511.59266,17.24137931,6132,4415040
2233,33.718445,-105.224197,New Mexico,small_community,6.352407932,34,0.15,0.265,2138.544282,0.566037736,183.96,125092.8
2234,34.025307,-101.106049,Texas,medium_community,6.218423843,39,2,0.259,29803.08033,7.722007722,2452.8,1913184
2235,34.026466,-101.084045,Texas,medium_utility,6.218423843,39,500,0.259,7450770.083,1930.501931,613200,478296000
2236,34.138664,-98.042542,Oklahoma,small_utility,5.750890732,41,5,0.24,86943.0534,20.83333333,6132,5028240
2237,34.155453,-96.960693,Oklahoma,large_residential,5.555188656,41,0.015,0.231,280.5380078,0.064935065,18.396,15084.72
2238,32.780224,-112.328125,Arizona,small_community,6.702085972,36,0.15,0.279,1925.255191,0.537634409,183.96,132451.2
2239,33.700195,-105.597137,New Mexico,medium_community,6.219498158,34,2,0.259,29797.93234,7.722007722,2452.8,1667904
2240,33.7132,-105.466446,New Mexico,medium_residential,6.279896259,34,0.01,0.262,145.8671444,0.038167939,12.264,8339.52
2241,33.723896,-105.357498,New Mexico,medium_utility,6.277935505,34,500,0.262,7295635.115,1908.396947,613200,416976000
2242,33.730259,-105.292114,New Mexico,large_community,6.30341959,34,5,0.263,72385.11696,19.01140684,6132,4169760
2243,33.878345,-103.609924,New Mexico,medium_community,6.586619854,34,2,0.274,26596.71966,7.299270073,2452.8,1667904
2244,34.156933,-98.043091,Oklahoma,medium_residential,5.729219437,41,0.01,0.239,175.2741558,0.041841004,12.264,10056.48
2245,34.174152,-96.916809,Oklahoma,large_utility,5.55137825,41,2000,0.231,37430742.14,8658.008658,2452800,2011296000
2246,32.427067,-114.3349,Arizona,large_community,6.943815231,36,5,0.289,59797.80563,17.30103806,6132,4415040
2247,33.724842,-105.534393,New Mexico,medium_residential,6.333378315,34,0.01,0.264,143.5396504,0.037878788,12.264,8339.52
2248,33.731319,-105.469025,New Mexico,large_utility,6.279896259,34,2000,0.262,29173428.88,7633.587786,2452800,1667904000
2249,33.744148,-105.338257,New Mexico,large_community,6.277935505,34,5,0.262,72956.35115,19.08396947,6132,4169760
2250,33.750496,-105.272858,New Mexico,medium_residential,6.379827499,34,0.01,0.266,141.4232029,0.037593985,12.264,8339.52
2251,32.448883,-114.318817,Arizona,small_residential,6.894142151,36,0.005,0.287,60.64836752,0.017421603,6.132,4415.04
2252,33.52272,-107.535522,New Mexico,medium_utility,6.514219761,34,500,0.271,6797505.216,1845.01845,613200,416976000
2253,33.525326,-107.513855,New Mexico,large_community,6.538700581,34,5,0.272,67471.58172,18.38235294,6132,4169760
2254,33.738609,-105.580597,New Mexico,large_residential,6.275266171,34,0.015,0.261,219.8010901,0.057471264,18.396,12509.28
2255,33.740788,-105.558807,New Mexico,large_residential,6.333378315,34,0.015,0.264,215.3094756,0.056818182,18.396,12509.28
2256,33.742958,-105.537003,New Mexico,large_residential,6.333378315,34,0.015,0.264,215.3094756,0.056818182,18.396,12509.28
2257,33.762276,-105.34082,New Mexico,medium_utility,6.38448,34,500,0.266,7066007.248,1879.699248,613200,416976000
2258,33.764397,-105.319,New Mexico,large_community,6.414792538,34,5,0.267,70062.78061,18.72659176,6132,4169760
2259,33.766514,-105.297211,New Mexico,medium_community,6.414792538,34,2,0.267,28025.11224,7.490636704,2452.8,1667904
2260,33.89711,-103.83313,New Mexico,large_utility,6.601573467,34,2000,0.275,26439977.59,7272.727273,2452800,1667904000
2261,33.898895,-103.811218,New Mexico,small_utility,6.601573467,34,5,0.275,66099.94398,18.18181818,6132,4169760
2262,33.900669,-103.789337,New Mexico,small_utility,6.586481094,34,5,0.274,66493.19995,18.24817518,6132,4169760
2263,33.902435,-103.767426,New Mexico,medium_community,6.586481094,34,2,0.274,26597.27998,7.299270073,2452.8,1667904
2264,33.905972,-103.723633,New Mexico,large_community,6.561132908,34,5,0.273,66994.59464,18.31501832,6132,4169760
2265,33.907726,-103.701721,New Mexico,small_community,6.510814667,34,0.15,0.271,2040.318074,0.553505535,183.96,125092.8
2266,33.911224,-103.657928,New Mexico,small_utility,6.562077999,34,5,0.273,66984.94587,18.31501832,6132,4169760
2267,33.912964,-103.636017,New Mexico,large_utility,6.532541275,34,2000,0.272,27014079.33,7352.941176,2452800,1667904000
2268,33.914696,-103.614136,New Mexico,small_utility,6.532541275,34,5,0.272,67535.19833,18.38235294,6132,4169760
2269,33.959709,-103.022278,Texas,large_residential,6.495855331,39,0.015,0.271,204.5016732,0.055350554,18.396,14348.88
2270,34.037491,-101.858307,Texas,small_residential,6.338409901,39,0.005,0.264,71.71285254,0.018939394,6.132,4782.96
2271,34.038818,-101.836304,Texas,small_residential,6.277255535,39,0.005,0.262,72.96425398,0.019083969,6.132,4782.96
2272,34.04015,-101.814331,Texas,medium_community,6.277255535,39,2,0.262,29185.70159,7.633587786,2452.8,1913184
2273,34.050594,-101.638397,Texas,small_utility,6.239555836,39,5,0.26,73969.76222,19.23076923,6132,4782960
2274,34.051876,-101.616394,Texas,small_utility,6.239555836,39,5,0.26,73969.76222,19.23076923,6132,4782960
2275,34.076485,-101.176331,Texas,small_utility,6.225483418,39,5,0.259,74423.21057,19.30501931,6132,4782960
2276,34.077663,-101.154297,Texas,large_community,6.279634953,39,5,0.262,72936.60708,19.08396947,6132,4782960
2277,34.078835,-101.132294,Texas,small_residential,6.279634953,39,0.005,0.262,72.93660708,0.019083969,6.132,4782.96
2278,34.080002,-101.110291,Texas,large_utility,6.249015331,39,2000,0.26,29543115.97,7692.307692,2452800,1913184000
2279,34.081165,-101.088257,Texas,medium_community,6.249015331,39,2,0.26,29543.11597,7.692307692,2452.8,1913184
2280,34.082325,-101.066254,Texas,medium_utility,6.127739429,39,500,0.255,7679638.482,1960.784314,613200,478296000
2281,34.083481,-101.04422,Texas,small_utility,6.127739429,39,5,0.255,76796.38482,19.60784314,6132,4782960
2282,34.084621,-101.022217,Texas,medium_residential,6.157026768,39,0.01,0.257,151.6725808,0.038910506,12.264,9565.92
2283,34.085766,-101.000183,Texas,small_residential,6.157026768,39,0.005,0.257,75.83629041,0.019455253,6.132,4782.96
2284,34.086906,-100.97818,Texas,small_utility,6.084236622,39,5,0.254,77649.99526,19.68503937,6132,4782960
2285,34.088036,-100.956146,Texas,medium_residential,6.111022949,39,0.01,0.255,154.0129171,0.039215686,12.264,9565.92
2286,34.089169,-100.934143,Texas,small_community,6.111022949,39,0.15,0.255,2310.193756,0.588235294,183.96,143488.8
2287,34.090282,-100.912109,Texas,small_utility,6.10505867,39,5,0.254,77385.16047,19.68503937,6132,4782960
2288,34.092514,-100.868073,Texas,medium_community,6.14192009,39,2,0.256,30527.91265,7.8125,2452.8,1913184
2289,34.09362,-100.846039,Texas,large_residential,6.14192009,39,0.015,0.256,228.9593449,0.05859375,18.396,14348.88
2290,34.09473,-100.824036,Texas,large_residential,6.128444195,39,0.015,0.255,230.3626599,0.058823529,18.396,14348.88
2291,33.972343,-89.153259,Mississippi,medium_residential,5.342973232,38,0.01,0.223,201.4296417,0.044843049,12.264,9320.64
2292,33.43922,-83.794189,Georgia,large_residential,5.432331085,41,0.015,0.226,293.2296153,0.066371681,18.396,15084.72
2293,33.261387,-82.480347,Georgia,large_utility,5.486744404,41,2000,0.229,38202433.26,8733.624454,2452800,2011296000
2294,33.06908,-81.19516,South Carolina,medium_residential,5.515966892,42,0.01,0.23,189.1741342,0.043478261,12.264,10301.76
2295,32.830551,-79.747925,South Carolina,medium_residential,5.465652943,42,0.01,0.228,192.5902705,0.043859649,12.264,10301.76
2296,32.462456,-114.344666,Arizona,large_community,6.9636693,36,5,0.29,59421.70508,17.24137931,6132,4415040
2297,32.466576,-114.3237,Arizona,large_utility,6.9636693,36,2000,0.29,23768682.03,6896.551724,2452800,1766016000
2298,32.474812,-114.281738,Arizona,small_utility,6.938306808,36,5,0.289,59845.27998,17.30103806,6132,4415040
